Mkt Al,Orig,Dest,Date,Year,Month,Flights,Seats,ASMs
AA,ATL,PHL,2018-04-01,2018,4,143,16678,11090870
AA,ATL,PHL,2018-05-01,2018,5,164,17950,11936750
AA,ATL,PHL,2018-06-01,2018,6,167,19916,13244140
AA,ATL,PHL,2018-07-01,2018,7,165,20112,13374480
AA,ATL,PHL,2018-08-01,2018,8,173,20902,13899830
AA,ATL,PHL,2018-09-01,2018,9,164,19281,12821865
AA,ATL,PHL,2018-10-01,2018,10,174,20474,13615210
AA,ATL,PHL,2018-11-01,2018,11,160,19392,12895680
AA,ATL,PHL,2018-12-01,2018,12,167,19960,13273400
AA,ATL,PHX,2018-01-01,2018,1,56,7674,12178638
AA,ATL,PHX,2018-02-01,2018,2,52,7140,11331180
AA,ATL,PHX,2018-03-01,2018,3,89,11964,18986868
AA,ATL,PHX,2018-04-01,2018,4,62,9222,14635314
AA,ATL,PHX,2018-05-01,2018,5,65,9780,15520860
AA,ATL,PHX,2018-06-01,2018,6,60,9000,14283000
AA,ATL,PHX,2018-07-01,2018,7,62,9300,14759100
AA,ATL,PHX,2018-08-01,2018,8,59,8850,14044950
AA,ATL,PHX,2018-09-01,2018,9,51,7650,12140550
AA,ATL,PHX,2018-10-01,2018,10,60,9000,14283000
AA,ATL,PHX,2018-11-01,2018,11,52,7850,12457950
AA,ATL,PHX,2018-12-01,2018,12,59,8850,14044950
AA,ATW,ORD,2018-01-01,2018,1,59,2950,472000
AA,ATW,ORD,2018-02-01,2018,2,52,2600,416000
AA,ATW,ORD,2018-03-01,2018,3,57,2850,456000
AA,ATW,ORD,2018-04-01,2018,4,60,4100,656000
AA,ATW,ORD,2018-05-01,2018,5,86,5540,886400
AA,ATW,ORD,2018-06-01,2018,6,89,5650,904000
AA,ATW,ORD,2018-07-01,2018,7,89,5570,891200
AA,ATW,ORD,2018-08-01,2018,8,91,5770,923200
AA,ATW,ORD,2018-09-01,2018,9,79,5050,808000
AA,ATW,ORD,2018-10-01,2018,10,84,5360,857600
AA,ATW,ORD,2018-11-01,2018,11,79,5030,804800
AA,ATW,ORD,2018-12-01,2018,12,85,5410,865600
AA,AUA,CLT,2018-01-01,2018,1,33,5510,9400060
AA,AUA,CLT,2018-02-01,2018,2,34,5420,9246520
AA,AUA,CLT,2018-03-01,2018,3,45,7446,12702876
AA,AUA,CLT,2018-04-01,2018,4,43,6694,11419964
AA,AUA,CLT,2018-05-01,2018,5,63,9232,15749792
AA,AUA,CLT,2018-06-01,2018,6,68,10016,17087296
AA,AUA,CLT,2018-07-01,2018,7,69,10220,17435320
AA,AUA,CLT,2018-08-01,2018,8,54,8030,13699180
AA,AUA,CLT,2018-09-01,2018,9,27,4110,7011660
AA,AUA,CLT,2018-10-01,2018,10,33,5112,8721072
AA,AUA,CLT,2018-11-01,2018,11,33,5208,8884848
AA,AUA,CLT,2018-12-01,2018,12,34,5262,8976972
AA,AUA,DFW,2018-12-01,2018,12,2,320,707520
AA,AUA,MIA,2018-01-01,2018,1,69,11520,13052160
AA,AUA,MIA,2018-02-01,2018,2,56,9408,10659264
AA,AUA,MIA,2018-03-01,2018,3,62,10556,11959948
AA,AUA,MIA,2018-04-01,2018,4,60,9642,10924386
AA,AUA,MIA,2018-05-01,2018,5,62,9920,11239360
AA,AUA,MIA,2018-06-01,2018,6,60,9600,10876800
AA,AUA,MIA,2018-07-01,2018,7,62,9920,11239360
AA,AUA,MIA,2018-08-01,2018,8,62,9920,11239360
AA,AUA,MIA,2018-09-01,2018,9,60,9600,10876800
AA,AUA,MIA,2018-10-01,2018,10,62,9920,11239360
AA,AUA,MIA,2018-11-01,2018,11,60,9600,10876800
AA,AUA,MIA,2018-12-01,2018,12,73,11680,13233440
AA,AUA,ORD,2018-12-01,2018,12,2,320,735360
AA,AUA,PHL,2018-01-01,2018,1,23,3032,5794152
AA,AUA,PHL,2018-02-01,2018,2,20,2824,5396664
AA,AUA,PHL,2018-03-01,2018,3,23,3450,6592950
AA,AUA,PHL,2018-04-01,2018,4,22,2988,5710068
AA,AUA,PHL,2018-05-01,2018,5,21,2816,5381376
AA,AUA,PHL,2018-06-01,2018,6,22,2936,5610696
AA,AUA,PHL,2018-07-01,2018,7,22,2904,5549544
AA,AUA,PHL,2018-08-01,2018,8,17,2264,4326504
AA,AUA,PHL,2018-09-01,2018,9,10,1390,2656290
AA,AUA,PHL,2018-10-01,2018,10,20,2648,5060328
AA,AUA,PHL,2018-11-01,2018,11,21,2829,5406219
AA,AUA,PHL,2018-12-01,2018,12,25,3264,6237504
AA,AUS,CLT,2018-01-01,2018,1,112,16398,16939134
AA,AUS,CLT,2018-02-01,2018,2,104,15004,15499132
AA,AUS,CLT,2018-03-01,2018,3,119,17077,17640541
AA,AUS,CLT,2018-04-01,2018,4,132,18803,19423499
AA,AUS,CLT,2018-05-01,2018,5,124,16752,17304816
AA,AUS,CLT,2018-06-01,2018,6,143,19004,19631132
AA,AUS,CLT,2018-07-01,2018,7,153,20368,21040144
AA,AUS,CLT,2018-08-01,2018,8,149,20128,20792224
AA,AUS,CLT,2018-09-01,2018,9,131,17588,18168404
AA,AUS,CLT,2018-10-01,2018,10,136,18090,18686970
AA,AUS,CLT,2018-11-01,2018,11,133,17640,18222120
AA,AUS,CLT,2018-12-01,2018,12,108,13856,14313248
AA,AUS,DFW,2018-01-01,2018,1,326,56116,10662040
AA,AUS,DFW,2018-02-01,2018,2,296,49817,9465230
AA,AUS,DFW,2018-03-01,2018,3,335,53521,10168990
AA,AUS,DFW,2018-04-01,2018,4,324,52875,10046250
AA,AUS,DFW,2018-05-01,2018,5,331,54826,10416940
AA,AUS,DFW,2018-06-01,2018,6,329,55914,10623660
AA,AUS,DFW,2018-07-01,2018,7,328,56582,10750580
AA,AUS,DFW,2018-08-01,2018,8,339,58149,11048310
AA,AUS,DFW,2018-09-01,2018,9,320,54791,10410290
AA,AUS,DFW,2018-10-01,2018,10,345,58876,11186440
AA,AUS,DFW,2018-11-01,2018,11,323,55151,10478690
AA,AUS,DFW,2018-12-01,2018,12,314,53201,10108190
AA,AUS,JFK,2018-01-01,2018,1,34,5440,8279680
AA,AUS,JFK,2018-02-01,2018,2,26,4160,6331520
AA,AUS,JFK,2018-03-01,2018,3,31,4960,7549120
AA,AUS,JFK,2018-04-01,2018,4,29,4640,7062080
AA,AUS,JFK,2018-05-01,2018,5,31,4960,7549120
AA,AUS,JFK,2018-06-01,2018,6,30,4800,7305600
AA,AUS,JFK,2018-07-01,2018,7,31,4960,7549120
AA,AUS,JFK,2018-08-01,2018,8,42,6720,10227840
AA,AUS,JFK,2018-09-01,2018,9,60,9600,14611200
AA,AUS,JFK,2018-10-01,2018,10,62,9920,15098240
AA,AUS,JFK,2018-11-01,2018,11,58,9280,14124160
AA,AUS,JFK,2018-12-01,2018,12,62,9920,15098240
AA,AUS,LAX,2018-01-01,2018,1,93,15531,19289502
AA,AUS,LAX,2018-02-01,2018,2,83,13868,17224056
AA,AUS,LAX,2018-03-01,2018,3,102,16971,21077982
AA,AUS,LAX,2018-04-01,2018,4,106,16362,20321604
AA,AUS,LAX,2018-05-01,2018,5,118,18848,23409216
AA,AUS,LAX,2018-06-01,2018,6,119,18272,22693824
AA,AUS,LAX,2018-07-01,2018,7,124,18848,23409216
AA,AUS,LAX,2018-08-01,2018,8,124,19200,23846400
AA,AUS,LAX,2018-09-01,2018,9,118,18880,23448960
AA,AUS,LAX,2018-10-01,2018,10,124,20428,25371576
AA,AUS,LAX,2018-11-01,2018,11,117,19276,23940792
AA,AUS,LAX,2018-12-01,2018,12,115,18946,23530932
AA,AUS,MIA,2018-01-01,2018,1,92,6992,7719168
AA,AUS,MIA,2018-02-01,2018,2,84,6384,7047936
AA,AUS,MIA,2018-03-01,2018,3,93,7068,7803072
AA,AUS,MIA,2018-04-01,2018,4,90,6840,7551360
AA,AUS,MIA,2018-05-01,2018,5,93,8472,9353088
AA,AUS,MIA,2018-06-01,2018,6,90,8400,9273600
AA,AUS,MIA,2018-07-01,2018,7,93,8680,9582720
AA,AUS,MIA,2018-08-01,2018,8,82,7844,8659776
AA,AUS,MIA,2018-09-01,2018,9,60,6120,6756480
AA,AUS,MIA,2018-10-01,2018,10,78,8788,9701952
AA,AUS,MIA,2018-11-01,2018,11,76,8584,9476736
AA,AUS,MIA,2018-12-01,2018,12,80,9876,10903104
AA,AUS,ORD,2018-01-01,2018,1,90,13970,13662660
AA,AUS,ORD,2018-02-01,2018,2,80,12720,12440160
AA,AUS,ORD,2018-03-01,2018,3,88,13980,13672440
AA,AUS,ORD,2018-04-01,2018,4,85,13264,12972192
AA,AUS,ORD,2018-05-01,2018,5,117,18384,17979552
AA,AUS,ORD,2018-06-01,2018,6,120,17100,16723800
AA,AUS,ORD,2018-07-01,2018,7,118,16612,16246536
AA,AUS,ORD,2018-08-01,2018,8,114,17904,17510112
AA,AUS,ORD,2018-09-01,2018,9,102,16320,15960960
AA,AUS,ORD,2018-10-01,2018,10,104,16640,16273920
AA,AUS,ORD,2018-11-01,2018,11,99,15840,15491520
AA,AUS,ORD,2018-12-01,2018,12,95,15200,14865600
AA,AUS,PHL,2018-01-01,2018,1,56,5544,7927920
AA,AUS,PHL,2018-02-01,2018,2,52,5859,8378370
AA,AUS,PHL,2018-03-01,2018,3,62,7675,10975250
AA,AUS,PHL,2018-04-01,2018,4,56,7023,10042890
AA,AUS,PHL,2018-05-01,2018,5,60,7361,10526230
AA,AUS,PHL,2018-06-01,2018,6,60,7830,11196900
AA,AUS,PHL,2018-07-01,2018,7,58,7888,11279840
AA,AUS,PHL,2018-08-01,2018,8,62,8436,12063480
AA,AUS,PHL,2018-09-01,2018,9,60,8195,11718850
AA,AUS,PHL,2018-10-01,2018,10,62,8502,12157860
AA,AUS,PHL,2018-11-01,2018,11,59,8045,11504350
AA,AUS,PHL,2018-12-01,2018,12,60,7381,10554830
AA,AUS,PHX,2018-01-01,2018,1,89,11920,10394240
AA,AUS,PHX,2018-02-01,2018,2,93,12124,10572128
AA,AUS,PHX,2018-03-01,2018,3,118,15104,13170688
AA,AUS,PHX,2018-04-01,2018,4,115,15336,13372992
AA,AUS,PHX,2018-05-01,2018,5,114,14680,12800960
AA,AUS,PHX,2018-06-01,2018,6,113,14970,13053840
AA,AUS,PHX,2018-07-01,2018,7,116,15530,13542160
AA,AUS,PHX,2018-08-01,2018,8,113,15146,13207312
AA,AUS,PHX,2018-09-01,2018,9,98,13204,11513888
AA,AUS,PHX,2018-10-01,2018,10,117,15761,13743592
AA,AUS,PHX,2018-11-01,2018,11,112,15106,13172432
AA,AUS,PHX,2018-12-01,2018,12,119,16068,14011296
AA,AVL,CLT,2018-01-01,2018,1,155,10531,968852
AA,AVL,CLT,2018-02-01,2018,2,134,9300,855600
AA,AVL,CLT,2018-03-01,2018,3,151,10540,969680
AA,AVL,CLT,2018-04-01,2018,4,176,10729,987068
AA,AVL,CLT,2018-05-01,2018,5,187,12835,1180820
AA,AVL,CLT,2018-06-01,2018,6,199,12472,1147424
AA,AVL,CLT,2018-07-01,2018,7,209,12790,1176680
AA,AVL,CLT,2018-08-01,2018,8,224,13826,1271992
AA,AVL,CLT,2018-09-01,2018,9,232,14928,1373376
AA,AVL,CLT,2018-10-01,2018,10,227,14886,1369512
AA,AVL,CLT,2018-11-01,2018,11,218,14879,1368868
AA,AVL,CLT,2018-12-01,2018,12,210,14540,1337680
AA,AVL,DFW,2018-06-01,2018,6,4,260,220480
AA,AVL,DFW,2018-07-01,2018,7,4,260,220480
AA,AVL,DFW,2018-08-01,2018,8,3,195,165360
AA,AVP,CLT,2018-01-01,2018,1,99,7303,3709924
AA,AVP,CLT,2018-02-01,2018,2,84,6332,3216656
AA,AVP,CLT,2018-03-01,2018,3,93,7068,3590544
AA,AVP,CLT,2018-04-01,2018,4,114,8664,4401312
AA,AVP,CLT,2018-05-01,2018,5,119,9044,4594352
AA,AVP,CLT,2018-06-01,2018,6,116,8504,4320032
AA,AVP,CLT,2018-07-01,2018,7,117,8489,4312412
AA,AVP,CLT,2018-08-01,2018,8,108,7948,4037584
AA,AVP,CLT,2018-09-01,2018,9,80,6080,3088640
AA,AVP,CLT,2018-10-01,2018,10,83,6308,3204464
AA,AVP,CLT,2018-11-01,2018,11,82,6206,3152648
AA,AVP,CLT,2018-12-01,2018,12,81,6156,3127248
AA,AVP,ORD,2018-06-01,2018,6,43,2150,1356650
AA,AVP,ORD,2018-07-01,2018,7,58,2900,1829900
AA,AVP,ORD,2018-08-01,2018,8,58,2900,1829900
AA,AVP,ORD,2018-09-01,2018,9,55,2750,1735250
AA,AVP,ORD,2018-10-01,2018,10,58,2900,1829900
AA,AVP,ORD,2018-11-01,2018,11,55,2750,1735250
AA,AVP,ORD,2018-12-01,2018,12,59,2950,1861450
AA,AVP,PHL,2018-01-01,2018,1,93,4650,488250
AA,AVP,PHL,2018-02-01,2018,2,84,4200,441000
AA,AVP,PHL,2018-03-01,2018,3,93,4650,488250
AA,AVP,PHL,2018-04-01,2018,4,118,5900,619500
AA,AVP,PHL,2018-05-01,2018,5,94,4700,493500
AA,AVP,PHL,2018-06-01,2018,6,110,5500,577500
AA,AVP,PHL,2018-07-01,2018,7,115,5750,603750
AA,AVP,PHL,2018-08-01,2018,8,120,6000,630000
AA,AVP,PHL,2018-09-01,2018,9,119,5950,624750
AA,AVP,PHL,2018-10-01,2018,10,96,4800,504000
AA,AVP,PHL,2018-11-01,2018,11,85,4250,446250
AA,AVP,PHL,2018-12-01,2018,12,90,4500,472500
AA,AZO,ORD,2018-01-01,2018,1,61,3510,428220
AA,AZO,ORD,2018-02-01,2018,2,56,2880,351360
AA,AZO,ORD,2018-03-01,2018,3,62,3120,380640
AA,AZO,ORD,2018-04-01,2018,4,75,3770,459940
AA,AZO,ORD,2018-05-01,2018,5,87,4350,530700
AA,AZO,ORD,2018-06-01,2018,6,85,4250,518500
AA,AZO,ORD,2018-07-01,2018,7,88,4440,541680
AA,AZO,ORD,2018-08-01,2018,8,89,4450,542900
AA,AZO,ORD,2018-09-01,2018,9,85,4250,518500
AA,AZO,ORD,2018-10-01,2018,10,88,4400,536800
AA,AZO,ORD,2018-11-01,2018,11,83,4170,508740
AA,AZO,ORD,2018-12-01,2018,12,86,4300,524600
AA,BAQ,MIA,2018-01-01,2018,1,31,3968,4309248
AA,BAQ,MIA,2018-02-01,2018,2,28,3584,3892224
AA,BAQ,MIA,2018-03-01,2018,3,31,3968,4309248
AA,BAQ,MIA,2018-04-01,2018,4,30,3840,4170240
AA,BAQ,MIA,2018-05-01,2018,5,31,3968,4309248
AA,BAQ,MIA,2018-06-01,2018,6,30,3840,4170240
AA,BAQ,MIA,2018-07-01,2018,7,31,3968,4309248
AA,BAQ,MIA,2018-08-01,2018,8,31,3968,4309248
AA,BAQ,MIA,2018-09-01,2018,9,30,3840,4170240
AA,BAQ,MIA,2018-10-01,2018,10,31,3968,4309248
AA,BAQ,MIA,2018-11-01,2018,11,30,3840,4170240
AA,BAQ,MIA,2018-12-01,2018,12,31,3968,4309248
AA,BCN,CLT,2018-05-01,2018,5,27,6669,29063502
AA,BCN,CLT,2018-06-01,2018,6,30,7410,32292780
AA,BCN,CLT,2018-07-01,2018,7,31,7657,33369206
AA,BCN,CLT,2018-08-01,2018,8,31,7657,33369206
AA,BCN,CLT,2018-09-01,2018,9,30,7410,32292780
AA,BCN,JFK,2018-01-01,2018,1,28,7280,27889680
AA,BCN,JFK,2018-02-01,2018,2,23,5980,22909380
AA,BCN,JFK,2018-03-01,2018,3,31,8060,30877860
AA,BCN,JFK,2018-04-01,2018,4,30,7800,29881800
AA,BCN,JFK,2018-05-01,2018,5,31,8060,30877860
AA,BCN,JFK,2018-06-01,2018,6,30,7800,29881800
AA,BCN,JFK,2018-07-01,2018,7,31,8060,30877860
AA,BCN,JFK,2018-08-01,2018,8,31,8060,30877860
AA,BCN,JFK,2018-09-01,2018,9,30,7800,29881800
AA,BCN,JFK,2018-10-01,2018,10,31,8099,31027269
AA,BCN,JFK,2018-11-01,2018,11,26,7098,27192438
AA,BCN,JFK,2018-12-01,2018,12,31,8463,32421753
AA,BCN,MIA,2018-01-01,2018,1,24,6552,30774744
AA,BCN,MIA,2018-02-01,2018,2,23,6279,29492463
AA,BCN,MIA,2018-03-01,2018,3,31,8463,39750711
AA,BCN,MIA,2018-04-01,2018,4,30,8190,38468430
AA,BCN,MIA,2018-05-01,2018,5,31,8463,39750711
AA,BCN,MIA,2018-06-01,2018,6,30,8190,38468430
AA,BCN,MIA,2018-07-01,2018,7,31,8463,39750711
AA,BCN,MIA,2018-08-01,2018,8,31,8463,39750711
AA,BCN,MIA,2018-09-01,2018,9,30,8190,38468430
AA,BCN,MIA,2018-10-01,2018,10,31,8463,39750711
AA,BCN,MIA,2018-11-01,2018,11,26,7098,33339306
AA,BCN,MIA,2018-12-01,2018,12,31,8463,39750711
AA,BCN,ORD,2018-05-01,2018,5,27,6102,26964738
AA,BCN,ORD,2018-06-01,2018,6,30,6780,29960820
AA,BCN,ORD,2018-07-01,2018,7,31,7006,30959514
AA,BCN,ORD,2018-08-01,2018,8,31,7006,30959514
AA,BCN,ORD,2018-09-01,2018,9,30,6780,29960820
AA,BCN,ORD,2018-10-01,2018,10,28,6328,27963432
AA,BCN,PHL,2018-04-01,2018,4,27,6669,26175825
AA,BCN,PHL,2018-05-01,2018,5,31,7657,30053725
AA,BCN,PHL,2018-06-01,2018,6,30,7410,29084250
AA,BCN,PHL,2018-07-01,2018,7,31,7657,30053725
AA,BCN,PHL,2018-08-01,2018,8,31,7657,30053725
AA,BCN,PHL,2018-09-01,2018,9,30,7410,29084250
AA,BCN,PHL,2018-10-01,2018,10,28,6916,27145300
AA,BDA,CLT,2018-06-01,2018,6,4,512,488448
AA,BDA,CLT,2018-07-01,2018,7,4,512,488448
AA,BDA,CLT,2018-08-01,2018,8,3,384,366336
AA,BDA,DCA,2018-06-01,2018,6,24,3072,2534400
AA,BDA,DCA,2018-07-01,2018,7,31,3968,3273600
AA,BDA,DCA,2018-08-01,2018,8,20,2560,2112000
AA,BDA,JFK,2018-01-01,2018,1,37,5920,4511040
AA,BDA,JFK,2018-02-01,2018,2,40,6400,4876800
AA,BDA,JFK,2018-03-01,2018,3,58,9280,7071360
AA,BDA,JFK,2018-04-01,2018,4,56,8960,6827520
AA,BDA,JFK,2018-05-01,2018,5,57,9120,6949440
AA,BDA,JFK,2018-06-01,2018,6,56,8960,6827520
AA,BDA,JFK,2018-07-01,2018,7,57,9120,6949440
AA,BDA,JFK,2018-08-01,2018,8,49,7840,5974080
AA,BDA,JFK,2018-09-01,2018,9,30,4800,3657600
AA,BDA,JFK,2018-10-01,2018,10,31,4960,3779520
AA,BDA,JFK,2018-11-01,2018,11,29,4640,3535680
AA,BDA,JFK,2018-12-01,2018,12,30,4800,3657600
AA,BDA,MIA,2018-01-01,2018,1,31,4960,5183200
AA,BDA,MIA,2018-02-01,2018,2,28,4480,4681600
AA,BDA,MIA,2018-03-01,2018,3,31,4960,5183200
AA,BDA,MIA,2018-04-01,2018,4,30,4800,5016000
AA,BDA,MIA,2018-05-01,2018,5,31,4960,5183200
AA,BDA,MIA,2018-06-01,2018,6,30,4800,5016000
AA,BDA,MIA,2018-07-01,2018,7,31,4960,5183200
AA,BDA,MIA,2018-08-01,2018,8,31,4960,5183200
AA,BDA,MIA,2018-09-01,2018,9,30,4800,5016000
AA,BDA,MIA,2018-10-01,2018,10,31,4960,5183200
AA,BDA,MIA,2018-11-01,2018,11,30,4800,5016000
AA,BDA,MIA,2018-12-01,2018,12,31,4960,5183200
AA,BDA,PHL,2018-01-01,2018,1,10,1408,1103872
AA,BDA,PHL,2018-02-01,2018,2,4,640,501760
AA,BDA,PHL,2018-03-01,2018,3,5,800,627200
AA,BDA,PHL,2018-04-01,2018,4,28,4200,3292800
AA,BDA,PHL,2018-05-01,2018,5,31,4650,3645600
AA,BDA,PHL,2018-06-01,2018,6,30,4740,3716160
AA,BDA,PHL,2018-07-01,2018,7,31,4960,3888640
AA,BDA,PHL,2018-08-01,2018,8,27,4320,3386880
AA,BDA,PHL,2018-09-01,2018,9,22,3520,2759680
AA,BDA,PHL,2018-10-01,2018,10,29,4640,3637760
AA,BDA,PHL,2018-11-01,2018,11,29,4640,3637760
AA,BDA,PHL,2018-12-01,2018,12,29,4376,3430784
AA,BDL,CLT,2018-01-01,2018,1,171,24223,15575389
AA,BDL,CLT,2018-02-01,2018,2,160,24184,15550312
AA,BDL,CLT,2018-03-01,2018,3,186,28754,18488822
AA,BDL,CLT,2018-04-01,2018,4,172,26039,16743077
AA,BDL,CLT,2018-05-01,2018,5,185,27728,17829104
AA,BDL,CLT,2018-06-01,2018,6,177,25645,16489735
AA,BDL,CLT,2018-07-01,2018,7,178,25879,16640197
AA,BDL,CLT,2018-08-01,2018,8,182,26127,16799661
AA,BDL,CLT,2018-09-01,2018,9,173,24465,15730995
AA,BDL,CLT,2018-10-01,2018,10,185,25846,16618978
AA,BDL,CLT,2018-11-01,2018,11,178,25614,16469802
AA,BDL,CLT,2018-12-01,2018,12,172,24750,15914250
AA,BDL,DCA,2018-01-01,2018,1,219,12679,3968527
AA,BDL,DCA,2018-02-01,2018,2,198,11486,3595118
AA,BDL,DCA,2018-03-01,2018,3,216,12477,3905301
AA,BDL,DCA,2018-04-01,2018,4,173,10288,3220144
AA,BDL,DCA,2018-05-01,2018,5,172,9809,3070217
AA,BDL,DCA,2018-06-01,2018,6,170,9605,3006365
AA,BDL,DCA,2018-07-01,2018,7,171,9668,3026084
AA,BDL,DCA,2018-08-01,2018,8,177,10007,3132191
AA,BDL,DCA,2018-09-01,2018,9,162,9166,2868958
AA,BDL,DCA,2018-10-01,2018,10,172,9744,3049872
AA,BDL,DCA,2018-11-01,2018,11,160,9074,2840162
AA,BDL,DCA,2018-12-01,2018,12,157,8949,2801037
AA,BDL,DFW,2018-01-01,2018,1,58,9280,13650880
AA,BDL,DFW,2018-02-01,2018,2,52,8320,12238720
AA,BDL,DFW,2018-03-01,2018,3,57,9120,13415520
AA,BDL,DFW,2018-04-01,2018,4,56,8960,13180160
AA,BDL,DFW,2018-05-01,2018,5,60,9600,14121600
AA,BDL,DFW,2018-06-01,2018,6,60,9600,14121600
AA,BDL,DFW,2018-07-01,2018,7,59,9440,13886240
AA,BDL,DFW,2018-08-01,2018,8,61,9760,14356960
AA,BDL,DFW,2018-09-01,2018,9,54,8640,12709440
AA,BDL,DFW,2018-10-01,2018,10,57,9120,13415520
AA,BDL,DFW,2018-11-01,2018,11,48,7680,11297280
AA,BDL,DFW,2018-12-01,2018,12,46,7360,10826560
AA,BDL,LAX,2018-01-01,2018,1,4,640,1617280
AA,BDL,LAX,2018-02-01,2018,2,11,1760,4447520
AA,BDL,LAX,2018-03-01,2018,3,26,4160,10512320
AA,BDL,LAX,2018-04-01,2018,4,26,4160,10512320
AA,BDL,LAX,2018-05-01,2018,5,27,4320,10916640
AA,BDL,LAX,2018-06-01,2018,6,29,4640,11725280
AA,BDL,LAX,2018-07-01,2018,7,31,4960,12533920
AA,BDL,LAX,2018-08-01,2018,8,31,4960,12533920
AA,BDL,LAX,2018-09-01,2018,9,30,4800,12129600
AA,BDL,LAX,2018-10-01,2018,10,31,4960,12533920
AA,BDL,LAX,2018-11-01,2018,11,29,4640,11725280
AA,BDL,LAX,2018-12-01,2018,12,30,4800,12129600
AA,BDL,MIA,2018-01-01,2018,1,31,4960,5922240
AA,BDL,MIA,2018-02-01,2018,2,28,4480,5349120
AA,BDL,MIA,2018-03-01,2018,3,31,4960,5922240
AA,BDL,MIA,2018-04-01,2018,4,30,4800,5731200
AA,BDL,MIA,2018-05-01,2018,5,31,4960,5922240
AA,BDL,MIA,2018-06-01,2018,6,30,4800,5731200
AA,BDL,MIA,2018-07-01,2018,7,31,4960,5922240
AA,BDL,MIA,2018-08-01,2018,8,29,4640,5540160
AA,BDL,MIA,2018-09-01,2018,9,26,4160,4967040
AA,BDL,MIA,2018-10-01,2018,10,30,4800,5731200
AA,BDL,MIA,2018-11-01,2018,11,31,4960,5922240
AA,BDL,MIA,2018-12-01,2018,12,31,4960,5922240
AA,BDL,ORD,2018-01-01,2018,1,92,9482,7424406
AA,BDL,ORD,2018-02-01,2018,2,76,7504,5875632
AA,BDL,ORD,2018-03-01,2018,3,83,8236,6448788
AA,BDL,ORD,2018-04-01,2018,4,104,11790,9231570
AA,BDL,ORD,2018-05-01,2018,5,112,12973,10157859
AA,BDL,ORD,2018-06-01,2018,6,133,14498,11351934
AA,BDL,ORD,2018-07-01,2018,7,140,15140,11854620
AA,BDL,ORD,2018-08-01,2018,8,137,14918,11680794
AA,BDL,ORD,2018-09-01,2018,9,109,12687,9933921
AA,BDL,ORD,2018-10-01,2018,10,114,13099,10256517
AA,BDL,ORD,2018-11-01,2018,11,109,12757,9988731
AA,BDL,ORD,2018-12-01,2018,12,111,13986,10951038
AA,BDL,PHL,2018-01-01,2018,1,147,12563,2462348
AA,BDL,PHL,2018-02-01,2018,2,148,13518,2649528
AA,BDL,PHL,2018-03-01,2018,3,181,16984,3328864
AA,BDL,PHL,2018-04-01,2018,4,180,12728,2494688
AA,BDL,PHL,2018-05-01,2018,5,184,13368,2620128
AA,BDL,PHL,2018-06-01,2018,6,180,12967,2541532
AA,BDL,PHL,2018-07-01,2018,7,176,12440,2438240
AA,BDL,PHL,2018-08-01,2018,8,181,13251,2597196
AA,BDL,PHL,2018-09-01,2018,9,170,13390,2624440
AA,BDL,PHL,2018-10-01,2018,10,182,15928,3121888
AA,BDL,PHL,2018-11-01,2018,11,166,14287,2800252
AA,BDL,PHL,2018-12-01,2018,12,168,14022,2748312
AA,BFL,PHX,2018-01-01,2018,1,82,6232,2648600
AA,BFL,PHX,2018-02-01,2018,2,79,6004,2551700
AA,BFL,PHX,2018-03-01,2018,3,88,6688,2842400
AA,BFL,PHX,2018-04-01,2018,4,90,6510,2766750
AA,BFL,PHX,2018-05-01,2018,5,88,6346,2697050
AA,BFL,PHX,2018-06-01,2018,6,89,6266,2663050
AA,BFL,PHX,2018-07-01,2018,7,91,6370,2707250
AA,BFL,PHX,2018-08-01,2018,8,90,6426,2731050
AA,BFL,PHX,2018-09-01,2018,9,80,5954,2530450
AA,BFL,PHX,2018-10-01,2018,10,91,6742,2865350
AA,BFL,PHX,2018-11-01,2018,11,82,5956,2531300
AA,BFL,PHX,2018-12-01,2018,12,84,6066,2578050
AA,BGI,CLT,2018-01-01,2018,1,4,600,1217400
AA,BGI,CLT,2018-02-01,2018,2,4,600,1217400
AA,BGI,CLT,2018-03-01,2018,3,5,750,1521750
AA,BGI,CLT,2018-04-01,2018,4,4,512,1038848
AA,BGI,CLT,2018-06-01,2018,6,4,600,1217400
AA,BGI,CLT,2018-07-01,2018,7,4,600,1217400
AA,BGI,CLT,2018-08-01,2018,8,3,450,913050
AA,BGI,CLT,2018-11-01,2018,11,3,384,779136
AA,BGI,CLT,2018-12-01,2018,12,16,2048,4155392
AA,BGI,MIA,2018-01-01,2018,1,62,11222,18078642
AA,BGI,MIA,2018-02-01,2018,2,56,10136,16329096
AA,BGI,MIA,2018-03-01,2018,3,62,11222,18078642
AA,BGI,MIA,2018-04-01,2018,4,60,9705,15634755
AA,BGI,MIA,2018-05-01,2018,5,62,9920,15981120
AA,BGI,MIA,2018-06-01,2018,6,60,10164,16374204
AA,BGI,MIA,2018-07-01,2018,7,62,10664,17179704
AA,BGI,MIA,2018-08-01,2018,8,62,10340,16657740
AA,BGI,MIA,2018-09-01,2018,9,60,9864,15890904
AA,BGI,MIA,2018-10-01,2018,10,62,10616,17102376
AA,BGI,MIA,2018-11-01,2018,11,60,10320,16625520
AA,BGI,MIA,2018-12-01,2018,12,75,12900,20781900
